document_id,document_name,sort_order,chunk_id,block_count,char_count,plain_chars,data_chars,html_chars,data_kb,plain_kb,html_kb,total_payload_kb
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,0,ca02a336-0101-4f04-88ad-77356859e698,24,5754,5754,8820,6610,11.70,8.73,9.54,29.97
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,1,90dd2b5b-38d0-4f6a-94c1-c175022745f0,24,7135,7135,10549,7758,13.76,10.46,11.03,35.25
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,2,cead187b-c404-4eb9-934d-f7aa02f1d19a,24,9259,9259,12250,9656,18.13,15.23,15.60,48.96
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,3,30bb03bd-b2fb-4f94-88f0-bd7073c5807e,24,7303,7303,10230,7695,14.32,11.48,11.85,37.65
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,4,c3eefd8b-ac06-46de-b4c4-1260d2def3cb,24,4239,4239,6807,4469,9.53,7.03,7.25,23.81
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,5,6db0b737-d108-4daa-8523-19b4a8acee3e,24,5657,5657,8606,6071,11.45,8.60,8.97,29.02
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,6,e5a43aba-0bfd-42be-a0ae-58b977f4a4a1,24,4730,4730,7542,5084,10.06,7.33,7.66,25.04
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,7,7b5dd797-b7cb-4e04-9182-ca1051ac76f6,24,4751,4751,7473,5058,10.06,7.41,7.70,25.18
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,8,64e04149-18ca-4960-8120-0ca5d88195c1,24,4383,4383,6943,4619,9.85,7.36,7.58,24.79
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,9,31048d87-9657-4d8c-93d2-01a267ff27f8,24,3697,3697,6299,3956,8.42,5.89,6.13,20.45
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,10,0830a2df-50b8-4e4e-b32d-a0c253993f27,24,3823,3823,6450,4089,8.64,6.09,6.34,21.07
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,11,dbbf1660-9277-4f71-a358-52b827746d54,24,4520,4520,7025,4725,10.13,7.69,7.88,25.71
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,12,2825c46b-dd6f-462b-a445-a93ff997882d,24,6847,6847,9693,7183,14.01,11.25,11.56,36.83
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,13,17db99bd-ae74-4726-9994-363b479f6a60,24,3804,3804,6184,3954,8.88,6.55,6.70,22.13
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,14,7910c6bf-4181-4fe7-8b4d-342356066f11,24,4443,4443,6905,4628,10.07,7.67,7.84,25.58
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,15,d7efee4f-cba3-4b25-829a-fdde816abb04,24,6836,6836,9523,7117,14.18,11.57,11.83,37.57
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,16,d6e38137-b9e2-4c6c-864f-c9e1ac092eb0,24,4582,4582,7127,4809,10.07,7.59,7.80,25.45
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,17,280aca8c-c9e3-4b80-bfcc-14474d28453a,24,6575,6575,9128,6792,13.67,11.19,11.39,36.25
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,18,4210a27c-7ca7-4859-a430-44b1beb5bc50,24,3998,3998,6509,4215,9.23,6.79,6.99,23.02
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,19,9142e5a6-49ce-4b2f-8145-f5b072a85fe6,24,2239,2239,4676,2423,6.17,3.80,3.97,13.94
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,20,28a5aea3-cb97-4ea7-b8ce-4dc86731ab19,24,3535,3535,6002,3726,8.42,6.01,6.19,20.62
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,21,c666b409-d7b8-4c43-beed-a4143c5d7ab8,24,6336,6336,9136,6677,12.93,10.21,10.53,33.67
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,22,cb48344e-de88-4d76-9fac-6716a582ff38,24,3622,3622,6145,3838,8.49,6.04,6.24,20.77
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,23,93f3ad57-7380-4609-a324-022e55d07e08,24,5295,5295,8181,5666,11.22,8.42,8.76,28.39
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,24,497efa47-744d-4a94-8888-cf4f3b0608ca,24,4161,4161,6739,4404,9.22,6.71,6.94,22.87
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,25,a6311419-4a47-405a-9b83-f49d9a189a00,24,4218,4218,6689,4408,9.48,7.07,7.25,23.81
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,26,412be6a7-1ded-4007-b1c5-b461b9640cae,24,2576,2576,5101,2808,6.75,4.30,4.51,15.57
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,27,8c8f76b5-0fbc-4fa5-bdfb-ceb17e09605d,24,6616,6616,9179,6837,13.70,11.20,11.42,36.32
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,28,a116b69e-081c-4c4a-878a-1beaeb9d63ce,24,5931,5931,8546,6181,12.59,10.05,10.28,32.92
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,29,42ec6c31-17ee-4ef5-90c2-386d8a015764,24,5202,5202,8767,5767,11.98,8.51,9.05,29.54
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,30,073b08ed-93d1-44ed-b8bf-241461655c2b,24,2396,2396,4797,2568,6.49,4.15,4.31,14.95
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,31,e641adb3-140d-4a80-85e9-a735151c6881,24,4445,4445,6927,4640,10.04,7.63,7.81,25.47
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,32,cac52a3a-7073-44b7-9803-e930fe2ee98c,24,4653,4653,7300,4897,10.76,8.18,8.41,27.36
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,33,dc0fbcf0-d045-413b-b269-2819fb08c732,24,3620,3620,6257,3883,8.58,6.01,6.26,20.85
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,34,f4defa25-f730-4d86-bfbb-d737d6a73e6d,24,4028,4028,6575,4252,9.27,6.79,7.00,23.06
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,35,e163c346-dc49-46d3-b91e-63ae90eeed81,24,5358,5358,7970,5593,11.46,8.92,9.14,29.53
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,36,23905368-b4ed-49b7-b121-7f008e1e9c47,24,6755,6755,9539,7082,13.74,11.03,11.34,36.11
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,37,d857e313-4e1f-45d4-a606-7eba3771119a,24,9858,9858,12606,10146,19.49,16.82,17.09,53.40
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,38,bfe8ac54-a4c4-4b45-83b3-ebc61e628cae,24,8679,8679,11431,8976,17.26,14.59,14.87,46.72
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,39,eb547df3-77f4-4f21-b97a-9f476b708ed3,24,3441,3441,5960,3658,7.99,5.54,5.75,19.28
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,40,0f4acbe1-740f-4b79-9e17-bf5b30b7bca1,24,7333,7333,10257,7720,14.80,11.97,12.32,39.10
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,41,2eb97117-67bc-4461-b4db-c7359baf274d,24,14231,14231,20552,16194,22.84,16.92,18.58,58.34
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,42,fce69f2b-0d1a-44dc-9b40-45cb1ff1734a,24,6254,6254,9141,6634,12.33,9.53,9.89,31.75
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,43,fc35cead-73c2-4796-aaa2-dd3dba452f77,24,4699,4699,7164,4882,10.43,8.02,8.20,26.65
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,44,c33467d7-f7d4-4a6e-9d18-c9ac9733473f,24,5053,5053,7673,5296,11.09,8.54,8.77,28.39
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,45,6b063939-6191-41e2-af05-1e6801748e26,24,6256,6256,8879,6508,13.01,10.46,10.69,34.16
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,46,2c8e1525-eab1-406e-927c-40387c961a47,24,5018,5018,7856,5377,10.81,8.07,8.39,27.27
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,47,c9a8870c-a4c2-4170-b79f-b3983abfee47,24,4641,4641,7303,4912,10.12,7.53,7.78,25.43
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,48,d9b9830e-e960-4020-b9fe-c316d0122120,24,3010,3010,5421,3180,7.49,5.14,5.30,17.93
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,49,5ec2d215-f656-487f-b806-7bdb3e66cbc6,24,3250,3250,5743,3595,7.92,5.50,5.82,19.24
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,50,dd8fe52c-d9e6-4821-9270-3a2ee565492e,24,6897,6897,9414,7092,14.57,12.12,12.30,38.98
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,51,ccd051c2-1455-4e51-a949-f98f2e58ca9d,24,5368,5368,7852,5560,11.83,9.41,9.59,30.82
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,52,bf6f4ab9-d975-47f0-9ffe-445dd2510f6f,24,4145,4145,6572,4315,9.58,7.21,7.37,24.16
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,53,48923903-dad1-4365-acbb-a02801295de4,24,2298,2298,4664,2453,6.19,3.88,4.03,14.11
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,54,e60ea9f9-ca29-4be8-9fc9-b37993569225,24,3258,3258,5792,3488,8.13,5.67,5.88,19.69
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,55,b75c62bd-b8a1-45b9-8744-a2e81846da07,24,4648,4648,7185,4870,9.97,7.50,7.71,25.18
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,56,ca05ccf5-d8a2-4520-aa16-c67c40a458d8,24,5618,5618,8118,5813,12.17,9.73,9.92,31.82
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,57,25d4957c-e496-424a-bbe5-f9b933749d97,24,4524,4524,7181,4791,10.22,7.63,7.88,25.73
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,58,2f88c96f-6419-4087-8954-301f003500bd,24,3902,3902,6471,4142,8.85,6.35,6.58,21.79
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,59,dbe19581-0b84-4d67-99f5-edae6c82e237,24,2768,2768,5185,2943,7.12,4.77,4.93,16.82
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,60,1129fea4-67d8-4748-8432-22329935b8a6,24,1742,1742,4096,1892,5.23,2.93,3.08,11.24
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,61,dfad03a2-26af-4830-899c-9bdefa4ae01d,24,2462,2462,4835,2617,6.49,4.17,4.32,14.98
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,62,00b67e63-0b80-4e8f-88a6-e206fdc18c94,24,3069,3069,5521,3259,7.64,5.25,5.43,18.32
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,63,ec4293c5-3011-4ae0-bd9c-bffc1dd7fe40,24,3897,3897,6341,4079,9.08,6.70,6.87,22.65
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,64,a373180f-122b-4bd5-84b4-be78659f88e7,24,2347,2347,4749,2517,6.27,3.93,4.09,14.28
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,65,2ddb6d7f-3b62-4d26-af79-15a1919b645c,24,3610,3610,6018,3777,8.63,6.28,6.44,21.36
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,66,58e28889-05f1-4710-a4aa-31e30d4e2d90,24,3818,3818,6228,3979,9.00,6.65,6.80,22.45
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,67,9337eca2-fdfd-4300-96e5-4727bbd99141,24,3442,3442,5877,3610,8.32,5.94,6.11,20.37
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,68,d082795f-203d-4636-a4d0-3be00c23ed42,24,6561,6561,9082,6763,13.96,11.51,11.70,37.17
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,69,fc3bffe4-ab10-4c59-9bda-f7bf1ddda600,24,4978,4978,7446,5157,11.07,8.67,8.83,28.57
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,70,93884f88-0d65-4a3e-a2e0-01d6301477f0,24,4385,4385,6895,4589,10.03,7.59,7.78,25.41
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,71,b644156b-bbe8-4699-99f2-5d456b03e9dc,24,6945,6945,9582,7190,14.73,12.17,12.40,39.30
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,72,542e4366-421e-44b8-8a70-e15a35a045fc,24,6831,6831,9356,7033,14.42,11.96,12.15,38.54
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,73,1d1c5d04-fc6d-4047-8c08-af2da0849977,24,7794,7794,10615,8130,15.53,12.79,13.11,41.43
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,74,9fa8a1db-256e-4d1a-8a10-3b9467685eda,24,6523,6523,9469,6921,13.24,10.38,10.75,34.36
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,75,fbee0b8e-ef7b-4c50-93e4-195dbc5a3727,24,3787,3787,6516,4096,8.39,5.74,6.03,20.15
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,76,2dcb1a28-35ef-4906-8865-896e308e7170,24,3221,3221,5726,3435,7.80,5.36,5.56,18.73
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,77,8f6d7f41-e320-4a73-b49c-dc05a751700e,24,5766,5766,8695,6161,12.08,9.24,9.60,30.92
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,78,b45c2651-8d88-4eda-8630-81685c97a6b1,24,5625,5625,8449,5974,12.14,9.40,9.72,31.25
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,79,bc8334bf-33d6-4c06-b257-8b96a8a60eb5,24,3178,3178,5682,3387,7.85,5.41,5.61,18.87
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,80,697e3261-b9d5-42a3-92bf-d3d92eefb230,24,3333,3333,5715,3488,8.12,5.80,5.95,19.87
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,81,8eef797f-d64e-40a1-b663-2a0e08f3c4c1,24,8238,8238,11102,8593,16.53,13.76,14.08,44.38
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,82,80e9e91f-e1fd-406b-9c81-f191cf1f9577,24,6399,6399,8898,6588,13.59,11.16,11.34,36.09
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,83,12a4b449-1690-4a84-93da-e96ec5eba89f,24,3682,3682,6230,3913,8.49,6.00,6.23,20.72
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,84,3abff857-6c47-4fcb-a0f1-edd707192906,24,6490,6490,9039,6709,13.89,11.42,11.62,36.93
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,85,2147d320-3985-49a9-a7c0-5014e40b0e66,24,9848,9848,12656,10164,20.01,17.29,17.57,54.87
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,86,72f65cd5-488d-4777-8323-474f0e0ea644,24,9913,9913,12761,10237,20.20,17.44,17.73,55.38
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,87,6fbee641-7ebd-4024-8438-faee47e1ca5d,24,11157,11157,14041,11503,22.36,19.58,19.88,61.83
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,88,a65f46a2-a138-4132-9299-93a7d409ec81,24,6065,6065,8657,6293,13.19,10.67,10.88,34.73
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,89,6f12b690-fc69-420c-a149-b8a9c3b2db2a,24,4681,4681,7122,4858,10.51,8.13,8.30,26.94
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,90,344d2657-7a35-435b-bf4f-a39d80ffe117,24,3708,3708,6128,3878,8.80,6.44,6.61,21.85
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,91,750b517a-ce49-4dba-90e8-2a718bc3bbdc,24,5140,5140,7620,5324,11.41,9.00,9.17,29.58
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,92,e650ce8d-d98f-4814-a75f-aaf8eda43c93,24,9476,9476,12313,9948,19.09,16.35,16.78,52.22
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,93,be34867c-0f8f-43d5-a830-b24701625e96,24,9351,9351,12222,9701,18.38,15.59,15.92,49.89
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,94,37ec39e4-9d38-476b-998f-40714fb36337,24,14169,14169,17563,14715,27.43,24.17,24.64,76.24
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,95,72c29588-d567-4398-beb2-8441d61ec4a9,24,4917,4917,7641,5218,10.95,8.31,8.58,27.84
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,96,1c9c6a1e-5c29-4ef0-a31d-cab6adb50e10,24,4246,4246,6761,4463,9.78,7.33,7.53,24.64
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,97,e50a09f0-e2df-4e26-b4fb-bc80c5b38001,24,4198,4198,6800,4452,9.31,6.78,7.02,23.12
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,98,4dad4754-15af-417f-bc62-924e6d9c3be1,24,5999,5999,8653,6257,12.71,10.13,10.37,33.20
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,99,35d91903-813b-4a7a-b6cb-3ea1e861a257,24,9180,9180,12148,9561,17.90,15.02,15.37,48.28
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,100,479e4861-fa30-4044-b243-b68e2d4128a2,24,5003,5003,7675,5287,10.91,8.32,8.58,27.82
418feb2d-0819-472f-8ac8-4c9ca3858773,NewRichTextDocument1,101,0cc33d74-3340-4ed6-8188-fdccc897e1c6,24,6212,6212,8829,6450,13.11,10.57,10.79,34.47
